year,month,CPI,temperature,all sectors,commercial,industrial,date,month_sin,month_cos
2017,4,0.5232084046153036,0.5126246552089964,0.14234585859749682,0.3953951576062129,0.32976211299632663,2017-04-01,0.9330127018922194,0.2500000000000001
2017,5,0.5247835163427264,0.6562698917886698,0.2796724900263563,0.528478757423481,0.514955396186811,2017-05-01,0.75,0.06698729810778065
2017,6,0.5264566015268788,0.8639932102694674,0.5440424581971108,0.7137871174052077,0.6140020990029735,2017-06-01,0.5000000000000001,0.0
2017,7,0.5251829465893934,0.9772968385317209,0.8251047772672935,0.8830698949291915,0.7192583522826657,2017-07-01,0.2500000000000001,0.06698729810778059
2017,8,0.5307071422649956,0.8990027583280291,0.7721760546138003,0.8685244403837369,0.7773307678852541,2017-08-01,0.06698729810778076,0.24999999999999978
2017,9,0.5405044879379601,0.7772119669000637,0.49466392061411724,0.6914207400639563,0.5327094630050726,2017-09-01,0.0,0.4999999999999999
2017,10,0.5393288064572046,0.5527265011669849,0.33489119006812307,0.5908816811329376,0.5010057722581771,2017-10-01,0.0669872981077807,0.75
2017,11,0.5393740249756951,0.3265436028007639,0.21828957412181516,0.4389584285061672,0.3541192933356654,2017-11-01,0.24999999999999978,0.9330127018922192
2017,12,0.538281244112172,0.09866327180140033,0.426180634568577,0.5181361352215623,0.3884904670281615,2017-12-01,0.4999999999999999,1.0
2018,1,0.5484026558343194,0.05346912794398462,0.6585053216770123,0.6208131566925537,0.3730977785551861,2018-01-01,0.75,0.9330127018922194
2018,2,0.5568735916315597,0.12454911945682157,0.2858727118229083,0.39714938328003657,0.18816687073640015,2018-02-01,0.9330127018922193,0.75
2018,3,0.561116595949928,0.2777424145979206,0.3166001757089567,0.49624486066697115,0.4239548714360679,2018-03-01,1.0,0.5
2018,4,0.5685927243403748,0.41141523445788253,0.18315498394135354,0.4089538602101417,0.3378082910617457,2018-04-01,0.9330127018922194,0.2500000000000001
2018,5,0.5764456737182435,0.7612985359643538,0.3616003917445594,0.5888350845134767,0.6244533846422948,2018-05-01,0.75,0.06698729810778065
2018,6,0.5794677780373656,0.8892425206874601,0.6124537323750954,0.7502969392416627,0.6199930033234211,2018-06-01,0.5000000000000001,0.0
2018,7,0.579595897173089,0.9719923615531509,0.8784655711261216,0.9240931932389218,0.7846335490641945,2018-07-01,0.2500000000000001,0.06698729810778059
2018,8,0.5806509959378696,0.9308296201994486,0.9224504198291876,0.9848698035632708,0.9072940353332166,2018-08-01,0.06698729810778076,0.24999999999999978
2018,9,0.582859166924161,0.8039465308720561,0.6065487592355219,0.7506989492919143,0.6262462830155675,2018-09-01,0.0,0.4999999999999999
2018,10,0.5862204101319626,0.5107150434967114,0.40384255325277585,0.6428871630881683,0.6097166345985654,2018-10-01,0.0669872981077807,0.75
2018,11,0.5798370626050391,0.22002970507108,0.26985007129174865,0.4391411603471904,0.4267972712961341,2018-11-01,0.24999999999999978,0.9330127018922192
2018,12,0.5737702447075492,0.12454911945682157,0.425633344375153,0.49423481041571504,0.3912891376596117,2018-12-01,0.4999999999999999,1.0
2019,1,0.5773801897670492,0.06195629110969669,0.544229689052756,0.567583371402467,0.4920412803918137,2019-01-01,0.75,0.9330127018922194
2019,2,0.5853989403793836,0.04667939741141525,0.3079515504155086,0.385929648241206,0.22253804442889624,2019-02-01,0.9330127018922193,0.75
2019,3,0.5961458749406507,0.2257585402079355,0.3515547362205289,0.4845500228414801,0.4257040405807242,2019-03-01,1.0,0.5
2019,4,0.6062898959220433,0.49225546361128814,0.15025996284187637,0.3927820922795797,0.398023438866538,2019-04-01,0.9330127018922194,0.2500000000000001
2019,5,0.6103897082651915,0.6333545512412477,0.3151815419181079,0.5527638190954773,0.5817299282840649,2019-05-01,0.75,0.06698729810778065
2019,6,0.6107740656723615,0.8291958412900489,0.4927628073106447,0.635797167656464,0.5962043029560955,2019-06-01,0.5000000000000001,0.0
2019,7,0.6139996533246919,0.9543814979842988,0.8861852433281003,0.9136592051164913,0.848084659786601,2019-07-01,0.2500000000000001,0.06698729810778059
2019,8,0.613901679867962,0.9357097390197326,0.8608298647617125,0.9104613978985836,0.8616407206576873,2019-08-01,0.06698729810778076,0.24999999999999978
2019,9,0.6154165002373975,0.823042647994908,0.6295925568533696,0.7511740520785746,0.6472800419800593,2019-09-01,0.0,0.4999999999999999
2019,10,0.6198403786297282,0.47549331635900693,0.39755591721515704,0.6277569666514391,0.5701416827007169,2019-10-01,0.0669872981077807,0.75
2019,11,0.6188003527044446,0.24336940377678762,0.23402416718275165,0.3999817268158976,0.3615095329718381,2019-11-01,0.24999999999999978,0.9330127018922192
2019,12,0.6170368304833105,0.14406959473795888,0.4089481946624802,0.49428962996802195,0.3820622704215495,2019-12-01,0.4999999999999999,1.0
2020,1,0.6245506409724997,0.1253978357733927,0.4500669710368268,0.5273823663773411,0.4045390939303828,2020-01-01,0.75,0.9330127018922194
2020,2,0.6298788897346428,0.13876511775938893,0.2997493987009061,0.40317953403380535,0.3299370299107922,2020-02-01,0.9330127018922193,0.75
2020,3,0.6256358854162742,0.34882240611075743,0.2654357438105801,0.4231886706258565,0.41861990554486583,2020-03-01,1.0,0.5
2020,4,0.6126280249304767,0.4506683640992999,0.0674535163394927,0.1910461397898584,0.06266398460731137,2020-04-01,0.9330127018922194,0.2500000000000001
2020,5,0.6126657070292187,0.6634839804795247,0.15607132055362727,0.24391046139789863,0.12747070141682704,2020-05-01,0.75,0.06698729810778065
2020,6,0.6232393039362722,0.8625079567154681,0.4826379387323032,0.5233805390589312,0.30990904320447754,2020-06-01,0.5000000000000001,0.0
2020,7,0.6330667952882305,0.976235943136007,0.9109213198335084,0.8434170854271357,0.5859716634598562,2020-07-01,0.2500000000000001,0.06698729810778059
2020,8,0.6392240502227013,0.9562911096965838,0.834264686820388,0.7694106898127,0.6562882630750391,2020-08-01,0.06698729810778076,0.24999999999999978
2020,9,0.6419522341716342,0.769573520050923,0.5006337044344906,0.5896573777980811,0.42063145006122094,2020-09-01,0.0,0.4999999999999999
2020,10,0.6427661675044651,0.5228092510078506,0.31572163092477656,0.5028232069438099,0.4815899947524924,2020-10-01,0.0669872981077807,0.75
2020,11,0.6415678767644646,0.3537025249310418,0.17437673728630476,0.30965737779808133,0.34148154626552385,2020-11-01,0.24999999999999978,0.9330127018922192
2020,12,0.6434142996028307,0.12879270103967755,0.44860513012544456,0.4477843764275926,0.3556935455658561,2020-12-01,0.4999999999999999,1.0
2021,1,0.6517646526840959,0.10502864417568436,0.49300764766033445,0.4302786660575606,0.3669756865488889,2021-01-01,0.75,0.9330127018922194
2021,2,0.662556805763854,0.020581370676851285,0.3360361787622599,0.31804476930105086,0.1262462830155675,2021-02-01,0.9330127018922193,0.75
2021,3,0.6765971557551871,0.33694037767876095,0.30468941281523176,0.4006578346276839,0.2708588420500262,2021-03-01,1.0,0.5
2021,4,0.6930039415475289,0.47167409293443674,0.1421874324888741,0.3247144814984011,0.3630837852020288,2021-04-01,0.9330127018922194,0.2500000000000001
2021,5,0.7091394162289264,0.6516019520475282,0.26663834199876146,0.4341708542713567,0.5398373272695469,2021-05-01,0.75,0.06698729810778065
2021,6,0.7279880020197607,0.9113091449183113,0.614844526377947,0.6962448606669711,0.6709812838901521,2021-06-01,0.5000000000000001,0.0
2021,7,0.7378381026309642,0.9713558243157225,0.8707242953638759,0.8571037003197808,0.8612034283715233,2021-07-01,0.2500000000000001,0.06698729810778059
2021,8,0.742088643369081,0.9408020369191599,0.9217879106476745,0.9165829145728641,0.8841175441665206,2021-08-01,0.06698729810778076,0.24999999999999978
2021,9,0.7476882032421677,0.8096753660089115,0.6006509872827042,0.695075376884422,0.6322809165646315,2021-09-01,0.0,0.4999999999999999
2021,10,0.7648637038488495,0.579885423297263,0.3535278613915571,0.5718592964824123,0.6121217421724681,2021-10-01,0.0669872981077807,0.75
2021,11,0.7751056982869717,0.327392319117335,0.24556046836518663,0.41215166742804943,0.4891988805317471,2021-11-01,0.24999999999999978,0.9330127018922192
2021,12,0.7815418007521351,0.20581370676851274,0.3914061037258938,0.4671539515760621,0.494009095679552,2021-12-01,0.4999999999999999,1.0
2022,1,0.7992222414819619,0.03246339910884788,0.6165800123860412,0.5966925536774785,0.5520377820535245,2022-01-01,0.75,0.9330127018922194
2022,2,0.8185757673959411,0.0852959898154041,0.380431495110394,0.4040566468707172,0.24204128039181372,2022-02-01,0.9330127018922193,0.75
2022,3,0.8471237254030104,0.30681094844048384,0.3691760402114268,0.5052900867976244,0.538787825782753,2022-03-01,1.0,0.5
2022,4,0.8592196790992479,0.44621260343730107,0.22971065631616105,0.4315212425765189,0.48382018541192906,2022-04-01,0.9330127018922194,0.2500000000000001
2022,5,0.8832382488375075,0.68512624655209,0.4080408451312778,0.585765189584285,0.6442189959769107,2022-05-01,0.75,0.06698729810778065
2022,6,0.913496974127471,0.8735412688308934,0.6774300404706695,0.7421836455002286,0.7590519503235962,2022-06-01,0.5000000000000001,0.0
2022,7,0.9132331994362759,0.9925737322300021,0.9806576123745192,0.9684970306075833,0.833566555885954,2022-07-01,0.2500000000000001,0.06698729810778059
2022,8,0.9124418753626902,0.9541693189051561,0.9836245013178171,1.0,0.9526412454084312,2022-08-01,0.06698729810778076,0.24999999999999978
2022,9,0.9172425747424429,0.8147676639083388,0.6301758529805712,0.7902055733211513,0.6643344411404581,2022-09-01,0.0,0.4999999999999999
2022,10,0.9263164241195576,0.5423297262889879,0.31801880949980554,0.5646413887619919,0.5972975336715058,2022-10-01,0.0669872981077807,0.75
2022,11,0.9240479617752793,0.24018671758964572,0.2824593493007648,0.47340338053905895,0.4522914115794996,2022-11-01,0.24999999999999978,0.9330127018922192
2022,12,0.9171596741252102,0.07383831954169318,0.5382311004853599,0.6026130653266333,0.45889452510057716,2022-12-01,0.4999999999999999,1.0
2023,1,0.935043598188245,0.11648631444939539,0.497241945472614,0.5398264047510279,0.33264824208500965,2023-01-01,0.75,0.9330127018922194
2023,2,0.94762941916813,0.14406959473795888,0.27039016029841734,0.37428962996802206,0.2053524575826482,2023-02-01,0.9330127018922193,0.75
2023,3,0.9551356932375707,0.23297262889879056,0.38038108680310523,0.5321151210598445,0.5714535595592092,2023-03-01,1.0,0.5
2023,4,0.9666438061934297,0.46106513897729684,0.19687324471072842,0.37651895842850625,0.4550900822109498,2023-04-01,0.9330127018922194,0.2500000000000001
2023,5,0.9724016308812335,0.6950986632718015,0.3223323203663966,0.5382000913659204,0.6575126814762986,2023-05-01,0.75,0.06698729810778065
2023,6,0.9798023950741968,0.8353490345851902,0.5389224144138953,0.6720146185472817,0.7281353856917963,2023-06-01,0.5000000000000001,0.0
2023,7,0.9841885913677846,0.976235943136007,0.9606239108205032,0.9540429419826406,0.9273657512681472,2023-07-01,0.2500000000000001,0.06698729810778059
2023,8,0.9942497117319449,0.9490770210057289,0.9999999999999998,0.9888716308816812,1.0,2023-08-01,0.06698729810778076,0.24999999999999978
2023,9,1.0,0.8086144706131977,0.6703944810104707,0.7804842393787119,0.74938779079937,2023-09-01,0.0,0.4999999999999999
2023,10,0.9991107024696846,0.5607893061744111,0.39491308167586037,0.6291091822750112,0.7349134161273394,2023-10-01,0.0669872981077807,0.75
2023,11,0.9944381222256555,0.3108423509441969,0.29130960782336923,0.4769301050708086,0.52921112471576,2023-11-01,0.24999999999999978,0.9330127018922192
2023,12,0.9921395142023828,0.21578612348822412,0.4171287428168162,0.5110461397898585,0.48403883155501104,2023-12-01,0.4999999999999999,1.0
